product_id,product_name,product_type,category,price,cost,available_stock
1423,Revive Nail Strengthener 150ml,Nail Strengthener,Nail Care,14.53,8.5,106
1424,Calming Nail Brush 75ml,Nail Brush,Nail Tools,79.22,37.37,133
1425,Hydra Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,45.4,28.87,123
1426,Radiant Blush 50ml,Blush,Makeup,5.05,3.24,128
1427,Repair Nail Brush 150ml,Nail Brush,Nail Tools,27.41,12.08,112
1428,Revive Hand Cream 50ml,Hand Cream,Hand Care,45.34,27.39,116
1429,Bright Nail Clippers 200ml,Nail Clippers,Nail Tools,11.87,6.68,105
1430,Calming Shampoo 100ml,Shampoo,Shampoo,22.85,10.01,114
1431,Glow Foundation 100ml,Foundation,Makeup,5.04,3.04,124
1432,Revive Nail Clippers 200ml,Nail Clippers,Nail Tools,7.41,3.91,104
1433,Glow Nail Polish 30ml,Nail Polish,Nail Care,13.45,6.96,121
1434,Nourish Lip Balm 50ml,Lip Balm,Makeup,5.56,3.8,129
1435,Soothing Face Serum 200ml,Face Serum,Face Care,17.19,7.91,102
1436,Fresh Cuticle Oil 250ml,Cuticle Oil,Nail Care,27.67,16.31,130
1437,Luxe BB Cream 75ml,BB Cream,Face Care,7.9,3.92,137
1438,Fresh Leave-in Treatment 150ml,Leave-in Treatment,Hair Treatment,5.63,3.68,102
1439,Silk Face Serum 100ml,Face Serum,Face Care,4.65,2.7,118
1440,Glow Lipstick 250ml,Lipstick,Makeup,43.38,17.46,124
1441,Hydra Scalp Serum 30ml,Scalp Serum,Hair Treatment,4.08,2.02,114
1442,Hydra Base Coat 200ml,Base Coat,Nail Care,20.84,14.32,123
1443,Luxe Top Coat 30ml,Top Coat,Nail Care,46.75,23.06,137
1444,Luxe Lipstick 250ml,Lipstick,Makeup,7.52,4.75,111
1445,Calming Hand Cream 75ml,Hand Cream,Hand Care,8.37,4.3,131
1446,Nourish Toner 75ml,Toner,Face Care,18.93,9.58,100
1447,Hydra Nail File 75ml,Nail File,Nail Tools,19.94,12.52,121
1448,Clarifying Body Scrub 100ml,Body Scrub,Body Care,11.04,5.3,110
1449,Glow Face Serum 100ml,Face Serum,Face Care,12.97,7.71,122
1450,Balance BB Cream 75ml,BB Cream,Face Care,17.68,8.81,129
1451,Luxe Nail Strengthener 150ml,Nail Strengthener,Nail Care,11.9,5.29,102
1452,Pure Dry Shampoo 100ml,Dry Shampoo,Shampoo,12.23,7.43,105
1453,Repair Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,77.78,32.07,129
1454,Fresh Shampoo 75ml,Shampoo,Shampoo,36.99,25.53,112
1455,Gentle Blush 200ml,Blush,Makeup,39.39,22.46,111
1456,Glow Dry Shampoo 50ml,Dry Shampoo,Shampoo,12.52,7.23,128
1457,Calming Hair Oil 50ml,Hair Oil,Hair Treatment,4.16,2.15,134
1458,Soothing Shampoo 250ml,Shampoo,Shampoo,119.21,69.57,123
1459,Calming Nail Polish 150ml,Nail Polish,Nail Care,10.04,4.91,126
1460,Clarifying Body Wash 50ml,Body Wash,Body Care,21.06,12.4,133
1461,Calming Face Cream 200ml,Face Cream,Face Care,30.78,18.2,118
1462,Botanical Blush 30ml,Blush,Makeup,10.34,4.26,126
1463,Repair Nail Strengthener 200ml,Nail Strengthener,Nail Care,33.82,17.42,111
1464,Nourish Dry Shampoo 30ml,Dry Shampoo,Shampoo,16.56,8.52,118
1465,Nourish Body Lotion 50ml,Body Lotion,Body Care,13.32,7.61,126
1466,Hydra Top Coat 30ml,Top Coat,Nail Care,10.33,7.18,129
1467,Pure Base Coat 50ml,Base Coat,Nail Care,7.41,4.07,117
1468,Repair Foundation 30ml,Foundation,Makeup,3.71,2.12,119
1469,Bright Body Scrub 30ml,Body Scrub,Body Care,156.18,74.3,125
1470,Velvet Hair Serum 100ml,Hair Serum,Hair Treatment,52.77,21.92,122
1471,Pure Hair Serum 250ml,Hair Serum,Hair Treatment,17.86,11.18,118
1472,Revive Body Scrub 30ml,Body Scrub,Body Care,57.28,39.94,130
1473,Botanical Lipstick 200ml,Lipstick,Makeup,51.59,27.79,136
1474,Silk Nail Brush 30ml,Nail Brush,Nail Tools,26.5,14.79,124
1475,Velvet Lipstick 250ml,Lipstick,Makeup,12.48,5.51,113
1476,Hydra Scalp Serum 250ml,Scalp Serum,Hair Treatment,38.83,24.95,136
1477,Radiant Scalp Serum 200ml,Scalp Serum,Hair Treatment,34.02,20.11,115
1478,Balance Face Serum 50ml,Face Serum,Face Care,30.97,14.18,106
1479,Fresh Hair Serum 150ml,Hair Serum,Hair Treatment,12.56,6.03,109
1480,Pure Dry Shampoo 50ml,Dry Shampoo,Shampoo,22.27,12.28,102
1481,Gentle Face Cleanser 75ml,Face Cleanser,Face Care,20.47,9.75,108
1482,Bright Nail Brush 50ml,Nail Brush,Nail Tools,12.13,6.78,111
1483,Balance Body Scrub 100ml,Body Scrub,Body Care,22.11,10.6,119
1484,Silk Hair Mask 30ml,Hair Mask,Hair Mask,44.8,25.76,118
1485,Repair Toner 250ml,Toner,Face Care,55.73,23.74,123
1486,Balance Cuticle Oil 250ml,Cuticle Oil,Nail Care,24.52,14.61,123
1487,Repair Top Coat 200ml,Top Coat,Nail Care,14.4,8.1,127
1488,Luxe BB Cream 250ml,BB Cream,Face Care,32.58,15.36,133
1489,Repair Mascara 100ml,Mascara,Makeup,8.19,5.69,97
1490,Gentle Body Wash 30ml,Body Wash,Body Care,12.16,6.85,119
1491,Gentle Body Wash 200ml,Body Wash,Body Care,45.61,31.11,125
1492,Calming Nail Polish 30ml,Nail Polish,Nail Care,73.51,49.1,133
1493,Bright Dry Shampoo 75ml,Dry Shampoo,Shampoo,40.93,22.98,127
1494,Glow Scalp Serum 250ml,Scalp Serum,Hair Treatment,15.41,6.31,126
1495,Silk Body Scrub 250ml,Body Scrub,Body Care,2.85,1.3,123
1496,Luxe Cuticle Oil 250ml,Cuticle Oil,Nail Care,30.79,20.29,101
1497,Radiant Top Coat 150ml,Top Coat,Nail Care,25.0,12.44,129
1498,Pure Scalp Serum 75ml,Scalp Serum,Hair Treatment,25.58,17.87,138
1499,Bright Hair Oil 150ml,Hair Oil,Hair Treatment,5.22,3.54,114
1500,Velvet Base Coat 200ml,Base Coat,Nail Care,12.62,7.15,114
1501,Botanical Cuticle Oil 75ml,Cuticle Oil,Nail Care,73.13,32.22,138
1502,Pure Face Cream 200ml,Face Cream,Face Care,7.25,4.56,119
1503,Clarifying Blush 100ml,Blush,Makeup,26.12,13.33,121
1504,Pure Shampoo 100ml,Shampoo,Shampoo,9.73,5.47,117
1505,Pure Body Wash 100ml,Body Wash,Body Care,24.68,14.05,132
1506,Soothing Nail Polish 30ml,Nail Polish,Nail Care,14.02,6.3,112
1507,Balance Conditioner 75ml,Conditioner,Conditioner,43.17,25.05,130
1508,Silk Hair Oil 200ml,Hair Oil,Hair Treatment,17.0,11.64,133
1509,Clarifying Lip Balm 100ml,Lip Balm,Makeup,36.44,18.58,111
1510,Pure Shampoo 100ml,Shampoo,Shampoo,89.03,47.94,123
1511,Pure Lipstick 200ml,Lipstick,Makeup,36.19,22.98,114
1512,Hydra Face Cream 75ml,Face Cream,Face Care,26.08,11.59,111
1513,Luxe Mascara 150ml,Mascara,Makeup,41.51,18.46,109
1514,Fresh Face Cream 100ml,Face Cream,Face Care,25.79,16.67,120
1515,Repair Body Lotion 250ml,Body Lotion,Body Care,10.11,5.03,124
1516,Gentle Blush 100ml,Blush,Makeup,8.36,4.24,110
1517,Silk Shampoo 100ml,Shampoo,Shampoo,28.56,12.85,110
1518,Radiant Body Scrub 50ml,Body Scrub,Body Care,9.97,5.18,114
1519,Radiant Cuticle Oil 75ml,Cuticle Oil,Nail Care,9.23,4.31,136
1520,Botanical Lipstick 75ml,Lipstick,Makeup,14.12,9.64,128
1521,Luxe Base Coat 100ml,Base Coat,Nail Care,4.13,1.94,115
1522,Gentle Lipstick 200ml,Lipstick,Makeup,9.75,6.16,113
1523,Clarifying Conditioner 75ml,Conditioner,Conditioner,9.13,5.84,131
1524,Radiant Scalp Serum 200ml,Scalp Serum,Hair Treatment,117.87,75.9,117
1525,Luxe Body Lotion 250ml,Body Lotion,Body Care,29.99,15.7,120
1526,Radiant BB Cream 250ml,BB Cream,Face Care,11.74,7.09,135
1527,Silk Top Coat 200ml,Top Coat,Nail Care,8.9,5.58,122
1528,Gentle Scalp Serum 150ml,Scalp Serum,Hair Treatment,2.34,0.99,114
1529,Calming Dry Shampoo 30ml,Dry Shampoo,Shampoo,5.1,2.48,129
1530,Bright Base Coat 50ml,Base Coat,Nail Care,4.36,2.17,112
1531,Fresh Cuticle Oil 50ml,Cuticle Oil,Nail Care,7.53,4.08,118
1532,Gentle Nail Brush 150ml,Nail Brush,Nail Tools,16.31,6.83,116
1533,Radiant Hand Cream 150ml,Hand Cream,Hand Care,14.15,6.93,114
1534,Botanical Hair Oil 250ml,Hair Oil,Hair Treatment,8.05,4.71,143
1535,Revive Body Wash 150ml,Body Wash,Body Care,15.79,7.22,107
1536,Revive Body Wash 30ml,Body Wash,Body Care,5.23,3.12,104
1537,Revive Body Lotion 250ml,Body Lotion,Body Care,23.46,11.38,97
1538,Bright Hair Serum 150ml,Hair Serum,Hair Treatment,30.3,19.07,124
1539,Balance Body Scrub 75ml,Body Scrub,Body Care,24.39,16.06,108
1540,Velvet Toner 250ml,Toner,Face Care,39.45,26.37,117
1541,Botanical Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,4.88,2.02,114
1542,Fresh Nail Strengthener 50ml,Nail Strengthener,Nail Care,16.98,9.31,130
1543,Silk Blush 50ml,Blush,Makeup,7.67,3.8,119
1544,Gentle Nail Brush 75ml,Nail Brush,Nail Tools,6.54,4.13,138
1545,Clarifying Lip Balm 30ml,Lip Balm,Makeup,5.3,2.15,109
1546,Balance Mascara 200ml,Mascara,Makeup,119.43,61.86,116
1547,Velvet Nail Brush 100ml,Nail Brush,Nail Tools,34.09,18.19,112
1548,Silk Foundation 50ml,Foundation,Makeup,60.22,27.41,135
1549,Calming Base Coat 200ml,Base Coat,Nail Care,21.81,11.4,126
1550,Pure Body Scrub 100ml,Body Scrub,Body Care,8.48,4.11,140
1551,Gentle Base Coat 200ml,Base Coat,Nail Care,28.15,13.94,115
1552,Balance Face Serum 200ml,Face Serum,Face Care,107.14,68.03,108
1553,Revive Foundation 200ml,Foundation,Makeup,25.02,12.45,127
1554,Fresh Cuticle Oil 50ml,Cuticle Oil,Nail Care,15.03,6.85,115
1555,Glow Body Wash 30ml,Body Wash,Body Care,20.44,12.32,98
1556,Velvet Nail Strengthener 75ml,Nail Strengthener,Nail Care,40.14,23.91,123
1557,Clarifying Body Wash 200ml,Body Wash,Body Care,16.23,9.12,113
1558,Revive Face Cream 150ml,Face Cream,Face Care,14.98,9.09,105
1559,Radiant Lipstick 50ml,Lipstick,Makeup,9.56,6.44,117
1560,Soothing Nail Clippers 75ml,Nail Clippers,Nail Tools,21.84,12.47,109
1561,Luxe Nail File 75ml,Nail File,Nail Tools,5.96,2.84,128
1562,Hydra Hair Mask 50ml,Hair Mask,Hair Mask,12.09,7.62,118
1563,Calming Hair Oil 250ml,Hair Oil,Hair Treatment,14.84,6.76,123
1564,Revive Conditioner 50ml,Conditioner,Conditioner,7.04,4.24,117
1565,Fresh Mascara 100ml,Mascara,Makeup,16.15,9.09,127
1566,Bright Shampoo 250ml,Shampoo,Shampoo,35.26,23.75,133
1567,Revive Hair Oil 50ml,Hair Oil,Hair Treatment,52.48,33.04,110
1568,Silk Hair Mask 30ml,Hair Mask,Hair Mask,13.61,8.65,120
1569,Velvet BB Cream 150ml,BB Cream,Face Care,11.43,6.28,126
1570,Luxe Face Cleanser 250ml,Face Cleanser,Face Care,13.35,8.13,118
1571,Silk Scalp Serum 75ml,Scalp Serum,Hair Treatment,27.13,17.59,118
1572,Luxe Nail File 200ml,Nail File,Nail Tools,9.98,5.32,125
1573,Repair Face Cleanser 30ml,Face Cleanser,Face Care,9.97,6.46,119
1574,Pure Blush 50ml,Blush,Makeup,20.43,11.12,133
1575,Revive Hand Cream 150ml,Hand Cream,Hand Care,24.9,16.69,144
1576,Soothing Dry Shampoo 30ml,Dry Shampoo,Shampoo,19.31,10.51,120
1577,Velvet Base Coat 30ml,Base Coat,Nail Care,18.16,10.3,122
1578,Calming BB Cream 100ml,BB Cream,Face Care,11.16,7.64,113
1579,Balance Hand Cream 100ml,Hand Cream,Hand Care,16.71,7.06,100
1580,Pure Face Cream 30ml,Face Cream,Face Care,2.44,1.14,128
1581,Silk Base Coat 75ml,Base Coat,Nail Care,56.82,27.55,118
1582,Glow Face Cleanser 200ml,Face Cleanser,Face Care,18.71,9.49,110
1583,Bright Mascara 75ml,Mascara,Makeup,88.52,57.71,114
1584,Nourish Base Coat 250ml,Base Coat,Nail Care,46.1,25.36,127
1585,Bright Dry Shampoo 100ml,Dry Shampoo,Shampoo,8.57,3.65,112
1586,Hydra Hand Cream 75ml,Hand Cream,Hand Care,12.29,6.75,109
1587,Clarifying Nail Polish 200ml,Nail Polish,Nail Care,6.81,3.57,118
1588,Balance Mascara 75ml,Mascara,Makeup,9.62,6.13,112
1589,Balance Mascara 150ml,Mascara,Makeup,4.71,3.28,116
1590,Pure Lipstick 75ml,Lipstick,Makeup,7.85,3.21,117
1591,Radiant Cuticle Oil 200ml,Cuticle Oil,Nail Care,7.18,4.6,99
1592,Pure Toner 150ml,Toner,Face Care,33.29,20.77,118
1593,Luxe Nail File 150ml,Nail File,Nail Tools,4.5,2.83,109
1594,Calming Mascara 100ml,Mascara,Makeup,97.58,54.4,114
1595,Hydra Shampoo 250ml,Shampoo,Shampoo,12.71,6.19,116
1596,Revive Hair Mask 75ml,Hair Mask,Hair Mask,48.31,22.53,102
1597,Fresh Body Wash 100ml,Body Wash,Body Care,7.6,3.74,119
1598,Gentle Conditioner 50ml,Conditioner,Conditioner,30.65,18.39,107
1599,Repair Hand Cream 200ml,Hand Cream,Hand Care,5.08,2.1,120
1600,Hydra Top Coat 250ml,Top Coat,Nail Care,5.06,2.87,128
1601,Velvet Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,39.47,20.0,118
1602,Bright Nail Brush 250ml,Nail Brush,Nail Tools,14.92,8.85,106
1603,Pure Nail Strengthener 250ml,Nail Strengthener,Nail Care,14.03,7.92,118
1604,Botanical Hair Oil 250ml,Hair Oil,Hair Treatment,7.37,5.11,113
1605,Clarifying BB Cream 100ml,BB Cream,Face Care,8.19,4.85,134
1606,Fresh Lip Balm 100ml,Lip Balm,Makeup,4.59,2.76,117
1607,Soothing Nail Strengthener 75ml,Nail Strengthener,Nail Care,10.82,6.4,111
1608,Repair Hand Cream 250ml,Hand Cream,Hand Care,20.19,10.16,108
1609,Silk Nail Brush 150ml,Nail Brush,Nail Tools,17.52,10.44,113
1610,Botanical Body Wash 250ml,Body Wash,Body Care,17.67,10.49,123
1611,Bright Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,3.18,2.17,116
1612,Nourish Dry Shampoo 50ml,Dry Shampoo,Shampoo,19.25,10.73,106
1613,Hydra Lipstick 50ml,Lipstick,Makeup,12.74,8.7,130
1614,Luxe Cuticle Oil 100ml,Cuticle Oil,Nail Care,8.77,4.54,127
1615,Bright Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,6.12,3.12,141
1616,Luxe Face Cleanser 200ml,Face Cleanser,Face Care,27.97,15.1,126
1617,Luxe Conditioner 150ml,Conditioner,Conditioner,3.0,1.75,126
1618,Revive Cuticle Oil 200ml,Cuticle Oil,Nail Care,6.13,3.58,111
1619,Luxe Hair Serum 250ml,Hair Serum,Hair Treatment,18.5,12.65,117
1620,Revive Base Coat 250ml,Base Coat,Nail Care,10.9,7.4,112
1621,Radiant Hair Serum 100ml,Hair Serum,Hair Treatment,22.25,11.42,115
1622,Silk Hair Oil 50ml,Hair Oil,Hair Treatment,17.76,9.75,120
1623,Silk Hair Serum 75ml,Hair Serum,Hair Treatment,9.55,5.31,123
1624,Gentle Toner 200ml,Toner,Face Care,4.25,2.68,124
1625,Repair Conditioner 30ml,Conditioner,Conditioner,30.04,19.86,107
1626,Balance Scalp Serum 150ml,Scalp Serum,Hair Treatment,14.32,9.77,128
1627,Repair Lip Balm 100ml,Lip Balm,Makeup,5.74,3.47,136
1628,Balance Lip Balm 150ml,Lip Balm,Makeup,3.07,2.14,108
1629,Luxe Nail Strengthener 250ml,Nail Strengthener,Nail Care,21.46,14.99,116
1630,Hydra Lip Balm 150ml,Lip Balm,Makeup,9.89,4.28,146
1631,Clarifying Hair Oil 250ml,Hair Oil,Hair Treatment,6.58,3.22,122
1632,Glow Leave-in Treatment 200ml,Leave-in Treatment,Hair Treatment,42.2,24.45,120
1633,Glow Foundation 150ml,Foundation,Makeup,3.67,2.34,130
1634,Pure Toner 150ml,Toner,Face Care,13.47,7.46,127
1635,Repair Nail Clippers 75ml,Nail Clippers,Nail Tools,29.36,12.67,106
1636,Bright Base Coat 200ml,Base Coat,Nail Care,24.31,14.8,98
1637,Balance Nail Brush 30ml,Nail Brush,Nail Tools,5.8,2.69,102
1638,Revive Hair Serum 75ml,Hair Serum,Hair Treatment,47.18,31.08,120
1639,Glow Hair Mask 50ml,Hair Mask,Hair Mask,51.21,33.07,114
1640,Pure Lipstick 200ml,Lipstick,Makeup,37.32,16.97,122
1641,Bright Hand Cream 250ml,Hand Cream,Hand Care,8.22,3.64,142
1642,Luxe Shampoo 250ml,Shampoo,Shampoo,13.73,6.34,127
1643,Repair BB Cream 75ml,BB Cream,Face Care,44.99,25.03,122
1644,Revive Base Coat 75ml,Base Coat,Nail Care,23.46,14.37,125
1645,Calming BB Cream 30ml,BB Cream,Face Care,9.87,6.26,112
1646,Revive Shampoo 50ml,Shampoo,Shampoo,13.87,5.92,127
1647,Fresh Face Serum 200ml,Face Serum,Face Care,4.86,3.26,115
1648,Revive Nail File 75ml,Nail File,Nail Tools,41.24,25.21,113
1649,Botanical Foundation 75ml,Foundation,Makeup,15.16,10.0,117
1650,Fresh Conditioner 250ml,Conditioner,Conditioner,66.31,39.33,113
1651,Luxe Nail File 50ml,Nail File,Nail Tools,3.82,2.5,114
1652,Calming Nail Clippers 200ml,Nail Clippers,Nail Tools,7.56,4.2,115
1653,Luxe Nail File 100ml,Nail File,Nail Tools,15.76,7.21,137
1654,Balance Nail Brush 250ml,Nail Brush,Nail Tools,100.39,51.16,107
1655,Bright Face Serum 75ml,Face Serum,Face Care,17.5,10.2,137
1656,Calming Shampoo 150ml,Shampoo,Shampoo,8.95,5.48,123
1657,Balance Shampoo 50ml,Shampoo,Shampoo,16.68,9.14,125
1658,Radiant Face Cream 100ml,Face Cream,Face Care,9.58,5.3,127
1659,Velvet Lip Balm 100ml,Lip Balm,Makeup,35.06,21.89,121
1660,Soothing Base Coat 30ml,Base Coat,Nail Care,32.76,21.85,114
1661,Radiant Face Cleanser 50ml,Face Cleanser,Face Care,59.63,36.74,120
1662,Radiant Toner 200ml,Toner,Face Care,4.42,2.65,113
1663,Nourish Hand Cream 75ml,Hand Cream,Hand Care,3.88,2.49,120
1664,Nourish Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,13.65,9.24,93
1665,Silk Nail Strengthener 50ml,Nail Strengthener,Nail Care,31.58,18.73,125
1666,Balance Nail File 30ml,Nail File,Nail Tools,37.33,24.82,100
1667,Fresh Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,19.93,13.32,114
1668,Soothing Conditioner 30ml,Conditioner,Conditioner,31.54,18.65,131
1669,Radiant Nail File 30ml,Nail File,Nail Tools,55.26,27.04,129
1670,Glow Nail Brush 50ml,Nail Brush,Nail Tools,8.76,3.55,117
1671,Nourish Foundation 150ml,Foundation,Makeup,53.18,26.5,108
1672,Glow Nail Strengthener 250ml,Nail Strengthener,Nail Care,54.49,25.27,119
1673,Botanical Body Wash 50ml,Body Wash,Body Care,10.57,5.53,132
1674,Soothing Hand Cream 100ml,Hand Cream,Hand Care,7.7,4.86,125
1675,Calming Hair Serum 150ml,Hair Serum,Hair Treatment,30.15,19.41,117
1676,Revive Scalp Serum 200ml,Scalp Serum,Hair Treatment,80.84,35.19,121
1677,Hydra Dry Shampoo 200ml,Dry Shampoo,Shampoo,8.37,5.84,142
1678,Revive Nail Polish 50ml,Nail Polish,Nail Care,76.42,53.42,113
1679,Fresh Hair Oil 100ml,Hair Oil,Hair Treatment,7.63,3.63,118
1680,Botanical Hair Oil 100ml,Hair Oil,Hair Treatment,13.79,6.27,131
1681,Luxe Body Wash 30ml,Body Wash,Body Care,6.66,4.26,127
1682,Luxe Nail Clippers 150ml,Nail Clippers,Nail Tools,23.21,15.41,122
1683,Hydra Dry Shampoo 200ml,Dry Shampoo,Shampoo,18.33,7.56,108
1684,Glow Dry Shampoo 200ml,Dry Shampoo,Shampoo,17.11,10.28,123
1685,Calming Lip Balm 50ml,Lip Balm,Makeup,9.95,5.06,131
1686,Fresh Toner 150ml,Toner,Face Care,11.68,7.45,105
1687,Bright Foundation 200ml,Foundation,Makeup,15.59,10.07,116
1688,Hydra Face Cleanser 50ml,Face Cleanser,Face Care,13.35,8.74,109
1689,Pure Scalp Serum 150ml,Scalp Serum,Hair Treatment,15.89,10.36,135
1690,Velvet Face Cleanser 150ml,Face Cleanser,Face Care,4.97,2.02,115
1691,Repair Body Wash 75ml,Body Wash,Body Care,2.94,1.69,110
1692,Glow Toner 100ml,Toner,Face Care,21.71,12.32,118
1693,Balance Lipstick 50ml,Lipstick,Makeup,22.28,14.2,108
1694,Fresh Body Wash 250ml,Body Wash,Body Care,19.84,12.95,131
1695,Luxe Face Cream 250ml,Face Cream,Face Care,25.08,14.57,141
1696,Botanical Foundation 150ml,Foundation,Makeup,11.45,6.5,99
1697,Soothing Cuticle Oil 50ml,Cuticle Oil,Nail Care,12.41,6.52,117
1698,Hydra Body Wash 150ml,Body Wash,Body Care,11.22,5.93,112
1699,Glow Conditioner 75ml,Conditioner,Conditioner,3.86,1.57,105
1700,Revive Scalp Serum 100ml,Scalp Serum,Hair Treatment,26.04,16.17,115
1701,Soothing Top Coat 50ml,Top Coat,Nail Care,30.82,13.98,122
1702,Bright Blush 150ml,Blush,Makeup,34.66,19.19,119
1703,Silk Body Wash 30ml,Body Wash,Body Care,12.82,7.56,133
1704,Radiant Nail Clippers 150ml,Nail Clippers,Nail Tools,9.26,6.32,100
1705,Gentle Nail Clippers 250ml,Nail Clippers,Nail Tools,11.29,5.43,124
1706,Velvet Face Cream 150ml,Face Cream,Face Care,10.89,6.97,106
1707,Luxe Body Scrub 30ml,Body Scrub,Body Care,3.31,2.01,114
1708,Clarifying Hair Mask 75ml,Hair Mask,Hair Mask,20.86,9.68,103
1709,Radiant Hair Oil 100ml,Hair Oil,Hair Treatment,32.3,19.61,127
1710,Clarifying Lipstick 75ml,Lipstick,Makeup,19.56,12.56,101
1711,Fresh Hair Mask 30ml,Hair Mask,Hair Mask,16.74,6.92,129
1712,Glow Lipstick 250ml,Lipstick,Makeup,9.96,6.57,147
1713,Silk Hair Serum 150ml,Hair Serum,Hair Treatment,30.25,16.21,112
1714,Silk Body Scrub 250ml,Body Scrub,Body Care,15.33,8.68,116
1715,Clarifying Scalp Serum 100ml,Scalp Serum,Hair Treatment,6.2,4.05,129
1716,Radiant Foundation 75ml,Foundation,Makeup,47.4,19.06,100
1717,Luxe Leave-in Treatment 150ml,Leave-in Treatment,Hair Treatment,27.59,17.77,96
1718,Botanical Hair Oil 150ml,Hair Oil,Hair Treatment,61.8,32.59,121
1719,Botanical Blush 200ml,Blush,Makeup,41.69,25.55,116
1720,Repair Lipstick 50ml,Lipstick,Makeup,9.99,5.08,125
1721,Calming Hair Mask 30ml,Hair Mask,Hair Mask,13.09,6.98,102
1722,Nourish Hair Oil 50ml,Hair Oil,Hair Treatment,36.94,15.38,141
1723,Revive Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,6.42,3.65,120
1724,Hydra Nail Brush 100ml,Nail Brush,Nail Tools,61.85,36.49,122
1725,Clarifying Hair Serum 150ml,Hair Serum,Hair Treatment,21.37,13.5,117
1726,Revive Scalp Serum 150ml,Scalp Serum,Hair Treatment,31.89,15.59,128
1727,Fresh Nail File 50ml,Nail File,Nail Tools,21.29,10.67,100
1728,Radiant Foundation 150ml,Foundation,Makeup,17.16,10.22,123
1729,Revive Face Serum 200ml,Face Serum,Face Care,13.04,8.77,125
1730,Fresh Nail Brush 30ml,Nail Brush,Nail Tools,14.63,6.82,130
1731,Hydra Shampoo 75ml,Shampoo,Shampoo,1.94,0.78,135
1732,Clarifying Nail Brush 200ml,Nail Brush,Nail Tools,25.8,12.17,130
1733,Pure Cuticle Oil 250ml,Cuticle Oil,Nail Care,93.97,49.58,99
1734,Revive Nail File 100ml,Nail File,Nail Tools,8.47,4.36,110
1735,Fresh Toner 150ml,Toner,Face Care,5.08,2.55,117
1736,Soothing Dry Shampoo 30ml,Dry Shampoo,Shampoo,57.69,33.2,110
1737,Botanical Hair Serum 150ml,Hair Serum,Hair Treatment,22.24,12.94,120
1738,Silk Nail Polish 250ml,Nail Polish,Nail Care,33.91,20.82,118
1739,Clarifying Base Coat 250ml,Base Coat,Nail Care,24.6,11.15,106
1740,Glow Cuticle Oil 150ml,Cuticle Oil,Nail Care,7.83,4.37,123
1741,Fresh Mascara 250ml,Mascara,Makeup,34.02,14.16,126
1742,Bright Nail Brush 200ml,Nail Brush,Nail Tools,11.09,6.58,109
1743,Balance BB Cream 250ml,BB Cream,Face Care,8.49,4.69,109
1744,Hydra Body Lotion 50ml,Body Lotion,Body Care,27.41,17.29,120
1745,Revive Hair Oil 75ml,Hair Oil,Hair Treatment,18.88,8.41,116
1746,Calming Lipstick 250ml,Lipstick,Makeup,22.89,13.62,95
1747,Repair Face Serum 150ml,Face Serum,Face Care,22.24,11.09,114
1748,Radiant Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,31.95,14.38,112
1749,Pure Lip Balm 100ml,Lip Balm,Makeup,46.4,25.21,123
1750,Fresh Hair Oil 250ml,Hair Oil,Hair Treatment,19.48,8.55,111
1751,Botanical Base Coat 75ml,Base Coat,Nail Care,52.23,27.37,128
1752,Repair Body Scrub 100ml,Body Scrub,Body Care,40.66,16.47,114
1753,Silk Body Wash 75ml,Body Wash,Body Care,29.72,18.75,114
1754,Gentle Shampoo 75ml,Shampoo,Shampoo,10.38,7.25,134
1755,Fresh Nail Brush 200ml,Nail Brush,Nail Tools,36.01,25.07,124
1756,Gentle Blush 75ml,Blush,Makeup,23.15,10.49,120
1757,Revive Nail Clippers 100ml,Nail Clippers,Nail Tools,5.62,2.66,109
1758,Nourish Nail Strengthener 150ml,Nail Strengthener,Nail Care,6.38,3.61,127
1759,Calming Nail Polish 150ml,Nail Polish,Nail Care,6.22,4.1,113
1760,Soothing Mascara 50ml,Mascara,Makeup,6.33,3.05,131
1761,Bright Body Scrub 250ml,Body Scrub,Body Care,6.84,4.63,130
1762,Radiant Hair Serum 250ml,Hair Serum,Hair Treatment,32.11,21.07,134
1763,Velvet Face Serum 75ml,Face Serum,Face Care,17.56,11.15,110
1764,Fresh Body Scrub 75ml,Body Scrub,Body Care,33.32,21.89,122
1765,Botanical Blush 50ml,Blush,Makeup,6.71,2.86,145
1766,Velvet Base Coat 100ml,Base Coat,Nail Care,4.79,2.03,106
1767,Silk Foundation 30ml,Foundation,Makeup,8.24,4.96,101
1768,Soothing BB Cream 75ml,BB Cream,Face Care,28.63,11.68,116
1769,Pure Cuticle Oil 75ml,Cuticle Oil,Nail Care,29.92,13.75,130
1770,Nourish Toner 75ml,Toner,Face Care,13.71,6.01,114
1771,Fresh Nail File 200ml,Nail File,Nail Tools,21.28,14.85,116
